SimTime,TTI,ActiveAgents,WaitingReroute,CompletedTrips,DynamicReroutes,BlackZones,RedZones,YellowZones,RouterRPS,SavedDuplicates,RouterLoad,GreenZones,VisitedNodes,RouteCycles,WaitingSpawn,RouteTimeMaxUs,RouteTimeAvgUs,RouterWaitTimeUs
37245,5.7391,200000,25690,1182435,1055283,50,3094,1477,852.9,4826168,0.9991,34228,57142.5,35080100.0,6815,120818,9646.36,3765075496
37255,5.8544,200000,25677,1182668,1055996,50,3093,1479,868.6,4827207,0.9991,34261,57475.2,35481000.0,6820,108692,9662.08,3766114439
37265,6.1254,200000,25631,1182879,1056778,50,3090,1484,899.5,4828174,0.9991,34146,53092.7,33394600.0,6802,123839,8692.41,3767180480
37275,6.7092,200000,25599,1183110,1057439,50,3087,1488,894.9,4829261,0.9991,34052,56663.7,35243800.0,6816,104619,10033.5,3768151021
37295,6.6153,200000,25560,1183568,1058649,50,3089,1487,943.3,4831074,0.9991,34108,64464.7,41627100.0,6851,163194,10676.5,3770177795
37305,7.2616,200000,25423,1183772,1059386,50,3090,1485,945.6,4832077,0.9991,34175,56262,34286300.0,6837,95410,8053.66,3771121740
37315,5.9388,200000,25450,1183981,1060010,50,3091,1488,923.0,4833037,0.9991,34144,56876.2,34494800.0,6848,118888,10451.7,3772143666
37325,7.6762,200000,25459,1184226,1060641,50,3093,1487,866.3,4834157,0.9991,34132,60735.7,38489000.0,6763,118758,9221.01,3773189205
37345,6.9454,200000,25469,1184627,1061886,50,3090,1486,901.4,4835936,0.9991,34117,63272.7,41928700.0,6858,140379,10601.9,3775213100
37355,6.7368,200000,25450,1184818,1062498,50,3093,1485,834.7,4836911,0.9991,34095,65589.3,40493900.0,6828,167830,10262.4,3776188274
37365,7.2805,199999,25432,1185050,1063148,50,3095,1483,846.5,4837852,0.9991,33967,60300,36577600.0,6814,110187,9977.6,3777182407
37375,5.6919,200000,25430,1185246,1063754,50,3099,1479,840.7,4838833,0.9991,33935,60006.1,38399900.0,6795,143472,11066.9,3778230542
37396,6.2981,199985,25460,1185686,1064952,50,3098,1479,898.0,4840651,0.9991,33875,56878.4,35289700.0,6787,135121,10732.6,3780213955
37406,7.7476,199985,25400,1185902,1065637,50,3099,1476,893.9,4841555,0.9991,33602,64733.7,40660200.0,6791,171385,10115.8,3781222371
37416,6.0468,199966,25427,1186114,1066158,50,3104,1469,821.7,4842618,0.9991,33800,64649.9,41427100.0,6764,128386,10877,3782266927
37436,6.1223,199966,25290,1186546,1067570,50,3103,1467,902.1,4844382,0.9991,33891,55338.6,34089200.0,6787,99207,8902.62,3784225714
37447,5.6175,199953,25292,1186797,1068253,50,3105,1469,901.0,4845443,0.9991,33706,58327.5,35629900.0,6789,143956,10194.7,3785248261
37457,7.2241,199954,25238,1187017,1068957,50,3102,1473,907.7,4846330,0.9991,33624,59388.5,37370100.0,6800,146252,9858.96,3786198392
37467,5.7984,199956,25222,1187222,1069586,50,3104,1471,840.1,4847291,0.9991,33754,62140.5,41470200.0,6801,176683,11139.9,3787205935
37476,6.0418,199964,25230,1187415,1070233,50,3098,1478,841.5,4848234,0.9991,33695,61771.2,38917900.0,6811,127074,9743.95,3788210771
37497,6.0495,199969,25263,1187817,1071582,50,3096,1483,923.2,4850062,0.9991,33828,58970.7,37803000.0,6718,155691,9726.11,3790165835
37508,8.1212,199928,25201,1188044,1072281,50,3101,1479,880.0,4851278,0.9991,33928,58174.1,36220400.0,6591,135865,9349.19,3791256007
37517,6.9996,199935,25256,1188215,1072939,50,3101,1482,876.1,4852208,0.9991,33919,58447.9,32998000.0,6562,83258,9425.59,3792302046
37526,5.9975,199965,25220,1188393,1073625,50,3104,1479,884.8,4853108,0.9991,33810,60734,36710300.0,6536,113775,9117.15,3793210490
37548,6.9957,199924,25236,1188852,1074905,50,3102,1481,921.0,4854692,0.9991,33868,53498.1,33529500.0,6666,135871,9722.09,3795188120
37559,5.9335,199919,25107,1189094,1075642,50,3102,1481,875.7,4856029,0.9991,33980,54260.4,35317100.0,6578,151720,9143.46,3796298173
37568,6.6625,199935,25107,1189276,1076334,50,3099,1489,883.8,4856931,0.9991,33908,60124.7,35520800.0,6550,131968,9696.69,3797309819
37589,6.6358,199890,25151,1189732,1077579,50,3099,1492,940.0,4858859,0.9991,34145,54694.8,33170200.0,6535,123553,8693.78,3799321082
37609,5.1646,199920,25178,1190137,1078744,50,3101,1492,914.8,4860398,0.9991,33935,63867.6,39109000.0,6489,120612,9484.55,3801331769
37620,6.0159,199885,25239,1190368,1079383,51,3103,1489,848.2,4861508,0.9991,33963,60249.4,36332000.0,6481,105583,8699.54,3802318552
37629,6.7506,199896,25170,1190590,1080116,51,3100,1490,861.8,4862528,0.9991,33890,52722.8,30599700.0,6515,102934,9035.06,3803308856
37638,6.3306,199894,25254,1190792,1080719,51,3102,1491,863.3,4863352,0.9991,33880,62008.6,38345100.0,6481,149449,10542.8,3804320134
37660,5.96,200000,25167,1191264,1082341,51,3102,1492,979.1,4865862,0.9991,33958,57985,36224800.0,6552,110816,9511.09,3806380818
37670,6.5724,200000,25244,1191464,1082900,51,3104,1491,931.9,4866733,0.9991,33923,61503.6,37357900.0,6535,136190,9968.49,3807381117
37690,6.7849,200000,25291,1191890,1084054,51,3104,1489,808.1,4868595,0.9991,33996,54962.2,34510100.0,6540,112967,8923.8,3809477946
37700,6.1604,200000,25212,1192109,1084793,51,3101,1493,776.2,4869768,0.9991,34110,57141.5,34402500.0,6552,145767,9009.37,3810515737
37710,6.8283,200000,25180,1192316,1085428,51,3103,1491,790.8,4870725,0.9991,33980,60794.8,35693600.0,6537,115841,10124.3,3811507088
37720,6.2282,200000,25105,1192527,1086139,51,3103,1489,813.9,4871923,0.9991,33993,59595.1,37408200.0,6548,133712,10450.5,3812495473
37740,7.2001,200000,25160,1192949,1087241,52,3100,1491,862.0,4873519,0.9991,34035,62202.5,39155700.0,6532,120704,10049.5,3814445651
37750,7.8477,200000,25086,1193151,1087919,52,3098,1493,848.7,4874275,0.9991,33891,60195.3,37015700.0,6623,145370,10596.7,3815534605
37760,6.3671,200000,25185,1193365,1088534,53,3092,1498,808.7,4875252,0.9991,34051,58424.5,36852100.0,6502,93411,9066.02,3816490371
37780,7.3352,200000,25067,1193761,1089957,53,3090,1497,886.8,4877489,0.9991,34127,58487.6,36903800.0,6479,154540,10004.5,3818531101
37790,6.9502,200000,25028,1193971,1090693,53,3089,1504,841.7,4878506,0.9991,34071,57529.1,35987200.0,6474,124445,10082.4,3819518974
37800,9.1468,200000,25138,1194162,1091276,53,3092,1499,829.1,4879194,0.9992,33843,62317.1,37498900.0,6469,106407,9395.83,3820581187
37810,6.6383,200000,25158,1194377,1091932,53,3095,1500,830.7,4880287,0.9991,33947,57706.6,35111700.0,6495,127576,9420.15,3821548717
37830,6.5242,200000,24967,1194811,1093495,53,3090,1508,924.5,4882219,0.9991,34097,58796,35965200.0,6542,119450,9555.76,3823548541
37840,7.0637,200000,24993,1195044,1094114,53,3093,1500,851.7,4883188,0.9992,34070,56252.5,35040100.0,6567,137760,9602.29,3824583382
37860,6.5062,200000,24945,1195469,1095453,53,3091,1506,919.6,4885029,0.9991,34143,61646.3,39201500.0,6575,165763,11498.3,3826556579
37870,6.2398,200000,24938,1195701,1096115,53,3094,1505,916.2,4885957,0.9991,33970,63582.7,39524600.0,6586,166782,10231.8,3827574070
37880,7.1332,200000,25067,1195916,1096680,53,3099,1496,838.5,4886825,0.9992,34013,62351.9,38171100.0,6598,146474,9698.53,3828619558
37890,6.3053,200000,24969,1196167,1097418,53,3102,1490,856.9,4887837,0.9991,33872,52563.9,31232300.0,6634,117836,8200.06,3829584849
37910,7.185,200000,24984,1196601,1098655,53,3100,1490,925.7,4889935,0.9991,34026,60108.4,38338100.0,6544,108633,9187.92,3831556001
37920,7.7018,200000,24982,1196851,1099320,53,3099,1493,913.2,4891013,0.9991,33896,56924.7,34075100.0,6598,101082,9684.89,3832546525
37930,6.785,200000,24933,1197065,1100014,53,3099,1493,860.1,4891902,0.9992,34031,58711.8,37281700.0,6569,120551,9357.46,3833625492
37940,6.5592,200000,24966,1197273,1100633,53,3099,1493,853.3,4892718,0.9991,33829,58637.7,35533700.0,6566,94723,10072.5,3834554182
37960,6.3315,200000,25023,1197736,1101834,53,3097,1494,901.1,4894535,0.9991,33862,61458.8,39271300.0,6597,140692,9781.01,3836570719
37970,7.6048,200000,24935,1197931,1102552,53,3101,1487,853.2,4895886,0.9991,33901,54890.9,33162200.0,6558,162027,9243.6,3837550255
37990,6.5481,200000,25057,1198401,1103668,53,3098,1487,888.8,4897618,0.9991,33797,62637.8,40251300.0,6611,159315,10294.5,3839516044
38000,6.6748,200000,24961,1198613,1104395,53,3096,1490,898.1,4898795,0.9992,33857,57594.4,34654100.0,6611,125509,9581.38,3840648403
38010,6.6248,200000,24957,1198825,1105104,53,3102,1480,845.0,4899833,0.9992,34062,59490.7,35660800.0,6612,122745,9781.18,3841654074
38030,6.7348,200000,25110,1199268,1106232,53,3103,1485,873.4,4901733,0.9992,33999,65655,40479400.0,6633,176051,11007.5,3843664027
38040,6.4473,200000,25177,1199496,1106805,53,3103,1484,810.8,4902588,0.9991,33971,67295.3,44084300.0,6645,160717,10527.1,3844570782
38050,5.8962,200000,25103,1199737,1107470,53,3101,1484,819.2,4903671,0.9992,33788,56724.3,32782100.0,6689,110398,9027.4,3845664836
38070,6.8825,199978,25191,1200160,1108785,53,3103,1480,894.0,4905377,0.9991,33887,65521.8,40989700.0,6699,175890,10104.4,3847552589
38080,6.1043,199984,25106,1200363,1109459,53,3104,1476,885.0,4906288,0.9991,33642,59667.3,36372300.0,6714,127171,9135.49,3848556866
38091,7.0476,199979,25125,1200622,1110102,53,3104,1483,880.6,4907079,0.9992,33501,59880.8,38615100.0,6739,149236,9958.18,3849666782
38101,5.9326,199950,25026,1200847,1110895,53,3104,1486,841.9,4908200,0.9992,33677,55014.8,34555600.0,6750,109905,9500.09,3850692930
38111,7.5788,199951,25118,1201060,1111573,53,3101,1493,849.5,4909113,0.9991,33663,55559.3,32431200.0,6752,162915,9430.4,3851519025
38121,5.9063,199958,24964,1201302,1112392,53,3100,1500,882.4,4910043,0.9991,33627,57803.9,36533400.0,6796,112700,9376.03,3852655356
38142,7.4893,199964,25109,1201716,1113643,53,3101,1494,939.9,4911818,0.9991,33687,62904,39344100.0,6769,145860,10001.3,3854535892
38152,5.8678,199957,25079,1201922,1114302,53,3098,1495,932.1,4912749,0.9992,33648,55929.7,34052900.0,6733,101136,8999.58,3855696082
38162,7.0569,199946,25132,1202134,1114959,53,3098,1499,917.8,4913685,0.9992,33617,57135.4,34738800.0,6716,110718,9540.91,3856695923
38172,7.4592,199962,25000,1202344,1115758,53,3094,1502,941.5,4914633,0.9992,33617,58334.1,37121300.0,6719,130203,9691.05,3857696285
38182,6.6138,199956,25187,1202561,1116266,53,3092,1497,897.3,4915395,0.9991,33679,62388.2,38162600.0,6711,125929,9979.91,3858583863
38192,6.3777,199942,25165,1202753,1116971,53,3091,1497,846.9,4916441,0.9992,33835,58283.7,37044600.0,6683,141903,9833.76,3859714881
38213,6.7511,199929,25172,1203228,1118182,54,3092,1492,903.5,4917934,0.9991,33789,60865.8,37120600.0,6651,132053,9274.24,3861690820
38222,5.6004,199960,25159,1203403,1118855,54,3092,1487,901.7,4919010,0.9991,33830,57979.2,35856300.0,6642,188577,9655.82,3862616809
38232,6.3595,199947,25154,1203616,1119480,54,3092,1487,887.4,4919813,0.9991,33673,56045.5,33635600.0,6627,151845,8862.62,3863628808
38242,7.4647,199929,25095,1203833,1120237,54,3090,1492,840.1,4920969,0.9991,33766,56054,34872200.0,6619,156670,9892.03,3864619153
38263,6.9916,199946,25050,1204250,1121450,54,3092,1491,884.8,4922613,0.9991,33745,60226.6,39580900.0,6677,140224,10163.9,3866650654
38274,7.5194,199925,25311,1204475,1121826,54,3093,1488,791.3,4923508,0.9992,33691,71742.6,45764700.0,6664,163836,10073.4,3867747465
38283,7.2214,199924,25189,1204655,1122485,54,3095,1482,798.4,4924283,0.9992,33507,59425,34901600.0,6668,113058,10128.8,3868754112
38304,6.6164,199917,25231,1205105,1123632,54,3097,1481,842.9,4925993,0.9991,33708,57863,36604700.0,6742,137093,10167.9,3870687560
38313,7.0061,199927,25184,1205280,1124254,54,3101,1482,845.2,4926962,0.9991,33481,60124,36808100.0,6717,133430,8628.05,3871702123
38324,6.874,199912,25181,1205517,1124962,54,3098,1486,799.9,4927843,0.9991,33585,53333,32007400.0,6708,164270,9490.29,3872667613
38333,7.1703,199931,25206,1205696,1125560,54,3101,1480,825.8,4928834,0.9991,33485,60745.3,37807800.0,6619,122898,9378.24,3873728002
38355,6.7135,200000,25207,1206157,1127104,54,3106,1481,941.4,4931262,0.9992,33837,60846.8,37474200.0,6541,142345,9441.32,3875839970
38365,7.9831,200000,25176,1206368,1127789,54,3108,1479,938.9,4932327,0.9992,33800,58869.5,36587500.0,6517,124781,9376.41,3876874042
38375,7.7264,200000,25154,1206572,1128498,54,3109,1479,879.2,4933365,0.9991,33897,58305.3,36395800.0,6517,122560,9449.77,3877839270
38385,6.832,200000,25176,1206796,1129168,54,3111,1474,874.9,4934445,0.9992,33926,54485.7,32036000.0,6537,104038,8921.18,3878880818
38395,6.6175,200000,25170,1207006,1129824,54,3112,1474,873.5,4935380,0.9992,33805,62036.1,39083800.0,6524,156387,10282.2,3879894048
38405,5.9816,200000,25229,1207226,1130453,54,3115,1466,871.4,4936026,0.9992,33786,63013.6,40813400.0,6520,145751,10617.2,3880889431
38415,6.4056,200000,25106,1207458,1131207,54,3110,1471,830.6,4936862,0.9992,33880,57177.9,35317200.0,6524,126933,9511.66,3881876536
38425,6.5919,200000,25125,1207684,1131876,54,3110,1475,843.2,4937785,0.9991,33726,59034.9,34281200.0,6530,133524,9120.29,3882908682
38445,6.502,200000,25067,1208062,1133326,54,3111,1472,927.4,4939842,0.9992,33860,54372.2,34753200.0,6492,95932,8279.87,3884951900
38465,7.727,200000,25040,1208485,1134736,54,3115,1472,890.4,4941766,0.9991,33922,54081,31992500.0,6504,119323,9147.76,3886862967
38485,6.2693,200000,25142,1208916,1135975,54,3114,1473,930.8,4943551,0.9991,33829,57558.9,35440500.0,6510,137146,9107.3,3888927718
38495,6.4369,200000,25131,1209112,1136657,54,3112,1472,867.8,4944460,0.9992,33917,58475.7,35871900.0,6500,106159,9986.28,3890001302
38505,6.2238,200000,25208,1209295,1137241,54,3113,1470,852.6,4945466,0.9991,33805,61513.6,36277000.0,6468,121075,9449.18,3890939053
38525,6.9877,200000,25164,1209719,1138528,54,3115,1465,919.1,4947362,0.9992,33749,61380.2,36062300.0,6450,110126,9006.32,3892961474
38535,6.6211,200000,25123,1209923,1139239,54,3114,1469,907.9,4948399,0.9991,33608,57273.6,35508000.0,6459,118521,10101,3893884652
38545,5.036,200000,25105,1210151,1139914,54,3111,1473,850.0,4949316,0.9991,33752,60196.1,37391200.0,6465,147554,9965.64,3894907473
38565,6.6456,200000,25158,1210549,1141224,54,3112,1470,910.7,4951341,0.9992,33710,60530.7,37452700.0,6450,119066,9978.31,3896977686
38575,5.8111,200000,25165,1210781,1141884,54,3113,1470,840.0,4952272,0.9992,33558,58218.4,35586700.0,6491,122133,9007.88,3898011287
38585,5.2819,200000,25174,1210976,1142479,54,3114,1471,840.8,4953268,0.9992,33470,60797.1,35368500.0,6482,126689,10244.9,3899027590
38605,7.7539,200000,25187,1211374,1143715,54,3115,1473,901.5,4955207,0.9992,33675,56262,35075800.0,6459,108232,8955.07,3900994994
38615,4.9941,200000,25199,1211565,1144313,54,3118,1479,842.2,4956353,0.9992,33754,60782.9,37959600.0,6336,152441,8968.47,3901976228
38625,5.8603,200000,25129,1211749,1145062,54,3122,1469,869.4,4957356,0.9992,33586,57158.6,33563800.0,6320,119416,9766.01,3902992807
38645,6.1214,200000,25230,1212161,1146313,54,3119,1471,903.4,4958964,0.9992,33639,56512.2,35760800.0,6421,135739,10444.1,3905018754
38655,5.6578,200000,25201,1212349,1146916,54,3122,1464,848.1,4960111,0.9992,33625,65262.4,40782400.0,6300,108571,9150.88,3906049183
38665,5.9,200000,25171,1212549,1147632,54,3121,1464,868.8,4961145,0.9991,33557,57459.8,33199600.0,6288,132954,9525.44,3906977529
38675,6.2479,200000,25069,1212747,1148387,54,3120,1471,876.3,4962143,0.9991,33596,56373.6,35171600.0,6288,110914,9439.59,3907976593
38695,6.8977,200000,25141,1213167,1149630,54,3124,1467,932.0,4963763,0.9992,33751,62193.9,39851700.0,6269,148801,9486.31,3910021315
38705,8.1632,200000,24886,1213388,1150547,54,3123,1471,977.6,4964912,0.9991,33732,50972.2,31190300.0,6279,130634,8679.57,3910958896
38715,7.4006,200000,25040,1213586,1151075,54,3126,1470,883.1,4965813,0.9991,33820,61682.8,37531200.0,6248,140257,9991.88,3911908148
38735,6.3665,200000,25103,1214005,1152365,54,3125,1468,943.2,4967541,0.9991,33817,59161.6,37400900.0,6214,131376,9535.42,3914005406
38745,6.7111,200000,24866,1214224,1153256,54,3125,1470,971.7,4968564,0.9992,33800,52033.1,31776800.0,6249,134559,8847.88,3915061640
38755,5.3433,200000,24872,1214442,1153970,54,3125,1467,896.6,4969443,0.9992,33973,54963.1,33637800.0,6272,140282,9584.94,3916072449
38765,6.5549,200000,24844,1214646,1154641,54,3122,1476,897.4,4970363,0.9992,33802,56823.7,33210100.0,6258,84888,8010.14,3917077470
38795,6.0243,200000,24914,1215205,1156689,54,3123,1471,936.8,4973087,0.9992,33915,60327.7,35992200.0,6192,127799,9150.24,3920034835
38805,7.0377,200000,24866,1215426,1157402,54,3127,1466,871.8,4973965,0.9992,33849,61841.8,39417800.0,6223,158363,10706,3921078327
38815,6.6432,200000,24925,1215660,1157951,54,3129,1462,843.0,4974845,0.9992,33690,58750.4,34671300.0,6262,117121,9260.2,3922113300
38835,7.4596,199984,24900,1216079,1159314,54,3128,1467,916.2,4976817,0.9992,33741,58474.4,36945800.0,6266,112174,8786.84,3924102564
38845,5.8589,199983,24841,1216271,1160061,54,3126,1470,865.2,4977812,0.9992,33900,55943.9,34788100.0,6229,133475,9341.32,3925102452
38866,6.4289,199966,25029,1216730,1161232,54,3124,1468,911.1,4979506,0.9992,33864,65276.6,41750900.0,6259,148641,10993.9,3927132957
38876,6.2968,199981,24988,1216929,1161839,54,3123,1467,840.7,4980321,0.9991,33788,62917,39019500.0,6246,159245,9731.93,3927980930
38896,5.4885,199956,24999,1217341,1163113,54,3122,1470,900.2,4982225,0.9992,33688,59271.1,36151800.0,6242,105999,8776.96,3930134383
38906,6.0224,199973,24890,1217544,1163839,55,3120,1469,907.6,4983395,0.9992,33539,54973.8,33038100.0,6249,132038,8528.68,3931068543
38917,6.8489,199942,24847,1217768,1164486,55,3120,1467,899.5,4984337,0.9992,33365,58261.1,34671600.0,6247,158861,10471.3,3932138465
38927,8.679,199951,24764,1217980,1165143,55,3125,1465,830.7,4985267,0.9992,33324,59009.6,37016200.0,6272,124046,9313.52,3933085887
38946,6.5263,199968,24825,1218357,1166488,55,3125,1466,900.9,4987101,0.9992,33349,62478.6,40545800.0,6292,110026,10811.8,3935095062
38957,7.2263,199929,25016,1218584,1166927,55,3128,1470,810.2,4988091,0.9992,33360,66517.9,41654600.0,6275,118075,11037.8,3936160759
38966,6.5031,199981,25031,1218787,1167500,55,3127,1472,798.2,4988784,0.9991,33409,68524.3,42850000.0,6317,137773,10490.3,3937078743
38976,7.032,199966,24985,1218985,1168158,55,3126,1476,809.2,4989717,0.9991,33321,60906.9,37577200.0,6320,133734,9821.02,3938073890
38987,6.4923,199955,24959,1219225,1168832,55,3131,1475,806.7,4990471,0.9992,33175,58204.5,35135700.0,6433,162879,9913.23,3939143423
39008,6.8613,199939,25066,1219651,1170077,55,3125,1480,872.7,4992403,0.9992,33238,59574.8,38939900.0,6423,142335,8805.84,3941138901
39018,5.6445,199929,24963,1219849,1170852,55,3124,1482,845.8,4993378,0.9992,33455,54557.1,33501200.0,6301,144738,8700.89,3942171348
39027,6.7489,199939,25057,1220047,1171537,55,3127,1478,851.6,4994598,0.9992,33273,52755.2,29321800.0,6318,103464,8131.12,3943193461
39038,8.0436,199934,24939,1220290,1172315,55,3127,1480,878.8,4995565,0.9992,33315,58256.8,36227600.0,6326,140998,11285.7,3944152004
39058,6.3361,199926,25025,1220669,1173590,57,3125,1478,938.6,4997315,0.9992,33319,61802.4,39357500.0,6271,129581,8922.3,3946184949
39068,5.3495,199918,24818,1220878,1174468,57,3123,1477,974.6,4998345,0.9992,33181,54203.8,32403400.0,6257,121904,9275.29,3947147058
39079,5.3949,199914,24961,1221127,1175061,57,3121,1477,881.8,4999189,0.9992,33307,59903.1,36281700.0,6293,146968,10765.4,3948206619
39099,7.0785,199923,24876,1221557,1176545,57,3124,1478,964.7,5001050,0.9992,33325,57787,34393400.0,6360,115078,9068.78,3950154320
39109,7.2785,199928,24884,1221756,1177217,57,3125,1476,890.4,5001968,0.9992,33398,60064.3,37127400.0,6364,118085,9866.1,3951164756
39118,6.2433,199919,24964,1221957,1177806,57,3127,1477,876.9,5002965,0.9992,33238,55930.9,32450500.0,6342,124016,8800.19,3952168925
39129,6.0066,199907,24882,1222181,1178503,57,3126,1480,873.8,5003856,0.9992,33168,55279.5,33664400.0,6349,157324,9468.37,3953191329
39150,6.7416,199890,24985,1222628,1179749,57,3127,1479,935.0,5005636,0.9992,33342,66562.1,42986800.0,6351,113529,10040.2,3955183685
39160,6.6947,199905,25213,1222813,1180285,57,3127,1475,845.1,5006369,0.9992,33343,62360.9,38856200.0,6341,107362,8145.4,3956212284
39180,7.094,199879,24943,1223261,1181682,57,3123,1479,925.5,5008466,0.9992,33378,61619.4,36844100.0,6339,136455,8833.51,3958230053
